;ID_station;nom_station;adresse_station;latitude;longitude;type_charge;nbre_pdc;type_connecteur;prix
155;75104-03;Paris/Saint Gervais/1;1 place Saint Gervais 75004 PARIS;48.855842;2.354055;NORMALE;2.0;T3;0.391671376613
156;75104-07;Paris/Pont Louis-Philippe/24;24 rue du Pont Louis-Philippe 75004 PARIS;48.8557269;2.3562973;NORMALE;2.0;T3;0.251991560998
157;75104-09;Paris/Henri IV/46;46 Quai Henri IV 75004 PARIS;48.8504593;2.3615731;NORMALE;1.0;T3;0.237830698518
158;75104-10;Paris/Béthune/36;36 quai de Béthune 75004 PARIS;48.8512525;2.3564553;NORMALE;1.0;T3;0.376900083278
159;75104-12;Paris/Schomberg/1;1 rue de Schomberg 75004 PARIS;48.84925;2.362993;NORMALE;2.0;T3;0.401912464382
160;75104-13;Paris/Marché Neuf/8;8 Quai du Marché Neuf 75004 PARIS;48.8541989;2.345341;NORMALE;2.0;T3;0.234443133684
161;75104-14;Paris/Nonnains d'Hyères/1;1 rue des Nonnains d'Hyères 75004 PARIS;48.85378;2.358089;NORMALE;1.0;T3;0.386867371479
162;75104-15;Paris/Bourdon/9;9 boulevard Bourdon 75004 PARIS;48.8484226;2.366004;NORMALE;2.0;T3;0.242877800929
163;75104-16;Paris/Neuve Saint-Pierre/2;2 rue Neuve Saint-Pierre 75004 PARIS;48.853574;2.363958;NORMALE;1.0;T3;0.417162381362
164;75105-01;Paris/Geoffroy-Saint-Hilaire/27;27 rue Geoffroy-Saint-Hilaire 75005 PARIS;48.8403227;2.3562719;NORMALE;2.0;T3;0.283725934739
165;75105-04;Paris/Saint Jacques/133;133 rue Saint Jacques 75005 PARIS;48.8469;2.343399;NORMALE;2.0;T3;0.285453942922
166;75105-05;Paris/Paul Painlevé/7;7 rue Paul Painlevé 75005 PARIS;48.8499024;2.3444286;NORMALE;1.0;T3;0.427663549361
167;75105-06;Paris/Gay-Lussac/66;66 rue Gay-Lussac 75005 PARIS;48.8420054;2.3430684;NORMALE;1.0;T3;0.272004211437
168;75105-07;Paris/Bernardins/23;23 rue des Bernardins 75005 PARIS;48.84934;2.350152;NORMALE;2.0;T3;0.390419287438
169;75105-08;Paris/Pierre Brossolette/1;1 rue Pierre Brossolette 75005 PARIS;48.84196;2.347262;NORMALE;2.0;T3;0.225381208068
170;75105-10;Paris/Écoles/19;19 rue des Écoles 75005 PARIS;48.8478612;2.3509722;NORMALE;1.0;T3;0.386363431965
171;75105-11;Paris/Linné/18;18 rue Linné 75005 PARIS;48.8452566;2.3548335;NORMALE;2.0;T3;0.431929551466
172;75105-12;Paris/Monge/58;58 Rue Monge 75005 PARIS;48.8444276;2.3522773;NORMALE;1.0;T3;0.281695852503
173;75105-15;Paris/Valette/2;2 bis rue Valette 75005 PARIS;48.8479993;2.3469365;NORMALE;2.0;T3;0.315262267901
174;75105-17;Paris/Clovis/20;20 rue Clovis 75005 PARIS;48.8463237;2.3484148;NORMALE;1.0;T3;0.296478988236
175;75105-18;Paris/Censier/14;14 rue Censier 75005 PARIS;48.8411067;2.3544235;NORMALE;2.0;T3;0.411093128874
176;75105-20;Paris/Monge/99;99 Rue Monge 75005 PARIS;48.8410649;2.352048;NORMALE;1.0;T3;0.227995901903
177;75105-21;Paris/Claude Bernard/16;16 rue Claude Bernard 75005 PARIS;48.8397733;2.3476575;NORMALE;2.0;T3;0.416040707135
178;75105-22;Paris/Henri Barbusse/25;25 rue Henri Barbusse 75005 PARIS;48.8415;2.338973;NORMALE;2.0;T3;0.410814303691
179;75106-02;Paris/Lobineau/9;9 rue Lobineau 75006 PARIS;48.8516002;2.3361369;NORMALE;1.0;T3;0.281518464986
180;75106-05;Paris/Péguy/2;2 Rue Péguy 75006 PARIS;48.8430076;2.3280363;NORMALE;2.0;T3;0.207960571198
181;75106-06;Paris/Saint Placide/58;58 Rue Saint Placide 75006 PARIS;48.8473613;2.3263246;NORMALE;1.0;T3;0.332521447201
182;75106-09;Paris/Joseph Bara/15;15 rue Joseph Bara 75006 PARIS;48.84189;2.333149;NORMALE;1.0;T3;0.336522805528
183;75106-11;Paris/Michelet/6;6 rue Michelet 75006 PARIS;48.8425631;2.3363896;NORMALE;2.0;T3;0.37249578852
184;75106-12;Paris/Raspail/136;136 boulevard Raspail 75006 PARIS;48.8425101;2.3292257;NORMALE;2.0;T3;0.349155847257
185;75106-13;Paris/Fleurus/2;2 rue de Fleurus 75006 PARIS;48.8471079;2.3321208;NORMALE;2.0;T3;0.24391220415
186;75106-15;Paris/Four/38;38 rue du Four 75006 PARIS;48.8524509;2.3314662;NORMALE;2.0;T3;0.216517872114
187;75106-19;Paris/Vaugirard/3;3 rue de Vaugirard 75006 PARIS;48.84893;2.340624;NORMALE;1.0;T3;0.341091158374
188;75106-20;Paris/Danton/8;8 rue Danton 75006 PARIS;48.85262;2.342107;NORMALE;2.0;T3;0.392334165165
189;75107-01;Paris/Cognacq Jay/20;20 Rue Cognacq Jay 75007 PARIS;48.8618934;2.3029282;NORMALE;2.0;T3;0.342147678247
190;75107-02;Paris/Bourdonnais/45;45 Avenue de la Bourdonnais 75007 PARIS;48.85807;2.299582;NORMALE;1.0;T3;0.22094988428
191;75107-03;Paris/Constantine/25;25 rue Constantine 75007 PARIS;48.8587263;2.314834;NORMALE;2.0;T3;0.391157331466
192;75107-04;Paris/Mithouard/6;6 place du Président Mithouard 75007 PARIS;48.8512827;2.3129161;NORMALE;2.0;T3;0.364868628899
193;75107-05;Paris/Bosquet/81;81 Avenue Bosquet 75007 PARIS;48.8553541;2.305473;NORMALE;2.0;T3;0.253298073958
194;75107-06;Paris/Chanaleilles/1;1 rue de Chanaleilles 75007 PARIS;48.8530403;2.3190123;NORMALE;2.0;T3;0.403439730648
195;75107-07;Paris/Grenelle/152;152 Rue de Grenelle 75007 PARIS;48.85806;2.310588;NORMALE;2.0;T3;0.290910467743
196;75107-08;Paris/Duquesne/26;26 Avenue Duquesne 75007 PARIS;48.8511276;2.3106373;NORMALE;2.0;T3;0.238736226402
197;75107-09;Paris/Bosquet/41;41 avenue Bosquet 75007 PARIS;48.8580816;2.3040495;NORMALE;1.0;T3;0.294867909195
198;75107-10;Paris/Duroc/2;2 Rue Duroc 75007 PARIS;48.8482825;2.315725;NORMALE;2.0;T3;0.233572508763
199;75107-12;Paris/Bac/142;142 rue du Bac 75007 PARIS;48.8508194;2.3237968;NORMALE;1.0;T3;0.229191791883
200;75107-13;Paris/Raspail/9;9 Boulevard Raspail 75007 PARIS;48.85478;2.32588;NORMALE;2.0;T3;0.442564094275
201;75107-14;Paris/Émile Deschanel/15;15 avenue Émile Deschanel 75007 PARIS;48.8556902;2.3022442;NORMALE;2.0;T3;0.406693549037
202;75107-15;Paris/Martignac/2;2 rue de Martignac 75007 PARIS;48.8593659;2.3195393;NORMALE;2.0;T3;0.434231777514
203;75107-16;Paris/Tour-Maubourg/76;76 Boulevard de la Tour-Maubourg 75007 PARIS;48.8560129;2.3097645;NORMALE;1.0;T3;0.275874636719
204;75107-17;Paris/Bac/42;42 Rue du Bac 75007 PARIS;48.856725;2.3270428;NORMALE;2.0;T3;0.432024346208
205;75107-18;Paris/Invalides/21;21 Boulevard des Invalides 75007 PARIS;48.8558178;2.3152447;NORMALE;2.0;T3;0.39349670463
206;75107-21;Paris/Ségur/55;55 avenue de Ségur 75007 PARIS;48.8492973;2.3077697;NORMALE;2.0;T3;0.440153278807
207;75107-22;Paris/Saint-Germain/188;188 boulevard Saint-Germain 75007 PARIS;48.85461;2.329982;NORMALE;1.0;T3;0.329305262387
208;75107-23;Paris/Ernest Psichari/13;13 Rue Ernest Psichari 75007 PARIS;48.8561697;2.3080758;NORMALE;2.0;T3;0.230815622049
209;75108-01;Paris/Chateaubriand/19;19 rue de Chateaubriand 75008 PARIS;48.8734765;2.3008886;NORMALE;2.0;T3;0.360475153596
210;75108-02;Paris/Messine/12;12 Avenue de Messine 75008 PARIS;48.87593;2.314194;NORMALE;1.0;T3;0.300654332127
211;75108-03;Paris/Artois/11;11 rue d'Artois 75008 PARIS;48.872759;2.3080661;NORMALE;1.0;T3;0.342717607775
212;75108-04;Paris/Francois 1er/7;7 Rue Francois 1er 75008 PARIS;48.8657733;2.3084191;NORMALE;2.0;T3;0.300938705374
213;75108-05;Paris/La Boétie/37;37 rue la Boétie 75008 PARIS;48.8737;2.314663;NORMALE;1.0;T3;0.339279315508
214;75108-06;Paris/Matignon/2;2 avenue Matignon 75008 PARIS;48.87006;2.312597;NORMALE;2.0;T3;0.217820833338
215;75108-07;Paris/Saint-Honoré/91;91 Rue du Faubourg Saint-Honoré 75008 PARIS;48.872047;2.3131252;NORMALE;1.0;T3;0.288800861113
216;75108-08;Paris/Saint-Honoré/123;123 Rue du Faubourg Saint-Honoré 75008 PARIS;48.87327;2.309515;NORMALE;2.0;T3;0.33432903378
217;75108-09;Paris/Rome/73;73 Rue de Rome 75008 PARIS;48.881834;2.32056;NORMALE;2.0;T3;0.368613932302
218;75108-10;Paris/Dutuit/1;1 avenue Dutuit 75008 PARIS;48.8662011;2.3156932;NORMALE;2.0;T3;0.314704431952
219;75108-11;Paris/Berri/10;10 rue de Berri 75008 PARIS;48.8724475;2.3041662;NORMALE;1.0;T3;0.390795654735
220;75108-12;Paris/Malesherbes/7;7 boulevard Malesherbes 75008 PARIS;48.870601;2.3226488;NORMALE;2.0;T3;0.276952566867
221;75108-13;Paris/Saint-Honoré/161;161 rue du Faubourg Saint-Honoré 75008 PARIS;48.8746335;2.3062488;NORMALE;2.0;T3;0.356084872437
222;75108-14;Paris/Constantinople/4;4 rue de Constantinople 75008 PARIS;48.8797479;2.3214351;NORMALE;1.0;T3;0.362474761968
223;75108-17;Paris/Astorg/11;11 rue d'Astorg 75008 PARIS;48.8728324;2.3193886;NORMALE;2.0;T3;0.341713752288
224;75108-18;Paris/Courcelles/69;69 Rue de Courcelles 75008 PARIS;48.878351;2.3044935;NORMALE;2.0;T3;0.342392506797
225;75108-19;Paris/Monceau/43;43 Rue de Monceau 75008 PARIS;48.8778333;2.310832;NORMALE;2.0;T3;0.242201020782
226;75108-20;Paris/Malesherbes/113;113 boulevard Malesherbes 75008 PARIS;48.8800947;2.3134453;NORMALE;1.0;T3;0.2392674236
227;75108-22;Paris/Courcelles/40;40 rue de Courcelles 75008 PARIS;48.8761878;2.3082976;NORMALE;2.0;T3;0.294997438611
228;75108-25;Paris/Saint-Augustin/9;9 place Saint-Augustin 75008 PARIS;48.875556;2.319321;NORMALE;1.0;T3;0.383436173436
229;75108-27;Paris/Liège/24;24 rue de Liège 75008 PARIS;48.8795963;2.3263307;NORMALE;2.0;T3;0.305367130547
230;75108-30;Paris/George V/44;44 Avenue George V 75008 PARIS;48.87057;2.301121;NORMALE;2.0;T3;0.227180865077
231;75108-31;Paris/Rome/46;46 rue de Rome 75008 PARIS;48.8783912;2.3225683;NORMALE;1.0;T3;0.396868452739
232;75108-32;Paris/Tronchet/19;19 rue Tronchet 75008 PARIS;48.87236;2.326167;NORMALE;2.0;T3;0.413250570036
233;75108-33;Paris/François 1er/38;38 rue François 1er 75008 PARIS;48.8682112;2.3046348;NORMALE;2.0;T3;0.258873207323
234;75109-04;Paris/Turgot/4;4 rue Turgot 75009 PARIS;48.8800786;2.3455235;NORMALE;1.0;T3;0.399614376431
235;75109-05;Paris/Clichy/23;23 Boulevard de Clichy 75009 PARIS;48.8826;2.3363;NORMALE;1.0;T3;0.243651633716
236;75109-07;Paris/Jules Lefèbvre/1;1 rue Jules Lefèbvre 75009 PARIS;48.8804478;2.3283632;NORMALE;2.0;T3;0.236116184739
237;75109-09;Paris/Chaussée d'Antin/5;5 Rue de la Chaussée d'Antin 75009 PARIS;48.8716413;2.3338862;NORMALE;2.0;T3;0.374034303714
238;75109-10;Paris/Rochechouart/31;31 Boulevard Rochechouart 75009 PARIS;48.8829733;2.3454871;NORMALE;2.0;T3;0.300120505565
239;75109-11;Paris/Conservatoire/13;13 rue du conservatoire 75009 PARIS;48.8735894;2.3466528;NORMALE;2.0;T3;0.368334038655
240;75109-12;Paris/Trudaine/26;26 avenue Trudaine 75009 PARIS;48.880936;2.341184;NORMALE;1.0;T3;0.385208791989
241;75109-14;Paris/Victor Massé/35;35 rue Victor Massé 75009 PARIS;48.8808111;2.3369185;NORMALE;1.0;T3;0.336378028889
242;75109-16;Paris/La Fayette/7;7 rue La Fayette 75009 PARIS;48.87357;2.3348418;NORMALE;2.0;T3;0.217902462704
243;75109-19;Paris/La Fayette/56;56 Rue La Fayette 75009 PARIS;48.875464;2.342083;NORMALE;2.0;T3;0.356730848991
244;75109-22;Paris/Haussmann/6;6 Boulevard Haussmann 75009 PARIS;48.8723178;2.3387762;NORMALE;1.0;T3;0.215453077962
245;75109-24;Paris/Paul Escudier/2;2 rue Paul Escudier 75009 PARIS;48.8805732;2.3317546;NORMALE;2.0;T3;0.341923469399
246;75109-26;Paris/Milton/12;12 rue Milton 75009 PARIS;48.8777212;2.3409177;NORMALE;2.0;T3;0.381054328064
247;75110-01;Paris/Valmy/107;107 Quai de Valmy 75010 PARIS;48.87484;2.36289;NORMALE;2.0;T3;0.35178360778
248;75110-02;Paris/Guy Patin/10;10 rue Guy Patin 75010 PARIS;48.88363;2.351257;NORMALE;2.0;T3;0.260546852145
249;75110-03;Paris/Faubourg-Saint-Martin/203;203 Rue du Faubourg-Saint-Martin 75010 PARIS;48.8801069;2.3635391;NORMALE;2.0;T3;0.337683879528
250;75110-04;Paris/Louis Blanc/67;67 rue Louis Blanc 75010 PARIS;48.8837053;2.3600404;NORMALE;2.0;T3;0.287117063067
251;75110-06;Paris/Villette/55;55 boulevard de la Villette 75010 PARIS;48.87565;2.372715;NORMALE;1.0;T3;0.337214195231
252;75110-07;Paris/Faubourg-Saint-Martin/168;168 Rue du Faubourg-Saint-Martin 75010 PARIS;48.8772454;2.3612521;NORMALE;2.0;T3;0.385946082182
253;75110-08;Paris/Paradis/28;28 Rue de Paradis 75010 PARIS;48.8750753;2.3523208;NORMALE;2.0;T3;0.346836619922
254;75110-09;Paris/Grange aux Belles/11;11 Rue de la Grange aux Belles 75010 PARIS;48.87383;2.365097;NORMALE;1.0;T3;0.443530658699
255;75110-11;Paris/Sibour/2;2 rue Sibour 75010 PARIS;48.8750762;2.3587236;NORMALE;2.0;T3;0.346694983398
256;75110-12;Paris/Château Landon/24;24 rue du Château Landon 75010 PARIS;48.8814921;2.3629571;NORMALE;1.0;T3;0.352481714798
257;75110-13;Paris/Faubourg-Saint-Martin/242;242 Rue du Faubourg-Saint-Martin 75010 PARIS;48.8820036;2.3665874;NORMALE;1.0;T3;0.443798229449
258;75110-14;Paris/Saint-Vincent-de-Paul/26;26 rue Saint-Vincent-de-Paul 75010 PARIS;48.8815794;2.3528177;NORMALE;2.0;T3;0.377816955826
259;75110-15;Paris/Louis Blanc/6;6 Rue Louis Blanc 75010 PARIS;48.87893;2.36908;NORMALE;2.0;T3;0.24274978543
260;75110-17;Paris/Claude Vellefaux/3;3 avenue Claude Vellefaux 75010 PARIS;48.8740623;2.3703034;NORMALE;2.0;T3;0.366967989225
261;75110-20;Paris/Beaurepaire/31;31 rue Beaurepaire 75010 PARIS;48.87119;2.364206;NORMALE;2.0;T3;0.379259921025
262;75110-28;Paris/Grange aux Belles/47;47 rue de la Grange aux Belles 75010 PARIS;48.87569;2.36801;NORMALE;1.0;T3;0.422809975698
263;75110-30;Paris/Rocroy/15;15 rue de Rocroy 75010 PARIS;48.8801236;2.3509617;NORMALE;1.0;T3;0.277583274282
264;75110-31;Paris/Richerand/11;11 Avenue Richerand 75010 PARIS;48.87237;2.366288;NORMALE;2.0;T3;0.399528162664
265;75110-34;Paris/Buisson Saint Louis/2;2 Rue du Buisson Saint Louis 75010 PARIS;48.87179;2.372482;NORMALE;1.0;T3;0.398454801926
266;75111-01;Paris/Richard Lenoir/8;8 Boulevard Richard Lenoir 75011 PARIS;48.8545026;2.370183;NORMALE;1.0;T3;0.362204775026
267;75111-02;Paris/Parmentier/2;2 avenue Parmentier 75011 PARIS;48.8584385;2.3800903;NORMALE;1.0;T3;0.399774255383
268;75111-03;Paris/Philippe Auguste/1;1 avenue Philippe Auguste 75011 PARIS;48.8493744;2.395332;NORMALE;1.0;T3;0.373143561462
269;75111-04;Paris/Ledru Rollin/104;104 avenue Ledru Rollin 75011 PARIS;48.85189;2.376434;NORMALE;1.0;T3;0.316839308668
270;75111-06;Paris/Voltaire/182;182 Boulevard Voltaire 75011 PARIS;48.8548;2.385047;NORMALE;2.0;T3;0.233049761388
271;75111-08;Paris/Roquette/162;162 rue de la Roquette 75011 PARIS;48.8586443;2.3841089;NORMALE;2.0;T3;0.209271987151
272;75111-09;Paris/Voltaire/236;236 Boulevard Voltaire 75011 PARIS;48.852023;2.389719;NORMALE;1.0;T3;0.249421401271
273;75111-10;Paris/Parmentier/125;125 bis avenue Parmentier 75011 PARIS;48.8690795;2.371679;NORMALE;2.0;T3;0.415691226865
274;75111-12;Paris/Voltaire/59;59 Boulevard Voltaire 75011 PARIS;48.8619069;2.3735705;NORMALE;1.0;T3;0.385712414867
275;75111-13;Paris/Ledru Rollin/155;155 Avenue Ledru Rollin 75011 PARIS;48.8553267;2.3783382;NORMALE;2.0;T3;0.377245947484
276;75111-14;Paris/Renault/2;2 rue du Général Renault 75011 PARIS;48.8611413;2.3781941;NORMALE;3.0;T3;0.232648203685
277;75111-16;Paris/République/86;86 avenue de la République 75011 PARIS;48.8641096;2.3799691;NORMALE;2.0;T3;0.378368206067
278;75111-17;Paris/République/128;128 avenue de la République 75011 PARIS;48.8629398;2.386178;NORMALE;2.0;T3;0.337280847508
279;75111-18;Paris/République/5;5 avenue de la République 75011 PARIS;48.86661;2.36784;NORMALE;2.0;T3;0.414739573808
280;75111-21;Paris/Roubo/1;1 rue Roubo 75011 PARIS;48.8499672;2.387246;NORMALE;2.0;T3;0.40307402842
281;75111-22;Paris/Philippe Auguste/126;126 Avenue Philippe Auguste 75011 PARIS;48.8577957;2.390264;NORMALE;2.0;T3;0.280352677724
282;75111-23;Paris/Philippe Auguste/65;65 avenue Philippe Auguste 75011 PARIS;48.853661;2.3923486;NORMALE;1.0;T3;0.210303331174
283;75111-24;Paris/Taillebourg/2;2 Avenue de Taillebourg 75011 PARIS;48.84948;2.397761;NORMALE;2.0;T3;0.357108525141
284;75111-25;Paris/Faidherbe/27;27 Rue Faidherbe 75011 PARIS;48.8525733;2.3830368;NORMALE;1.0;T3;0.38245348828
285;75111-26;Paris/François de Neufchateau/11;11 rue François de Neufchateau 75011 PARIS;48.8561529;2.3825248;NORMALE;2.0;T3;0.242600738559
286;75111-27;Paris/Voltaire/106;106 Boulevard Voltaire 75011 PARIS;48.8592806;2.3773563;NORMALE;1.0;T3;0.369766835697
287;75111-29;Paris/Richard Lenoir/63;63 Boulevard Richard Lenoir 75011 PARIS;48.86023;2.3719914;NORMALE;2.0;T3;0.214298994407
288;75111-30;Paris/Richard Lenoir/110;110 Boulevard Richard Lenoir 75011 PARIS;48.8640621;2.3713985;NORMALE;2.0;T3;0.218620586405
289;75112-01;Paris/Saint-Antoine/16;16 Rue du Faubourg Saint-Antoine 75012 PARIS;48.8526773;2.3710901;NORMALE;2.0;T3;0.356572136068
290;75112-02;Paris/Ledru-Rollin/88;88 Avenue Ledru-Rollin 75012 PARIS;48.8506483;2.3754501;NORMALE;2.0;T3;0.294058173628
291;75112-03;Paris/Bastille/50;50 boulevard de la Bastille 75012 PARIS;48.8515769;2.369445;NORMALE;1.0;T3;0.220684583731
292;75112-04;Paris/Ledru Rollin/20;20 avenue Ledru Rollin 75012 PARIS;48.8465185;2.3692152;NORMALE;1.0;T3;0.297516779227
293;75112-05;Paris/Charles Bossut/4;4 Rue Charles Bossut 75012 PARIS;48.8431847;2.3837959;NORMALE;1.0;T3;0.425726106471
294;75112-06;Paris/Diderot/73;73 boulevard Diderot 75012 PARIS;48.8473293;2.3856322;NORMALE;1.0;T3;0.42748523612
295;75112-07;Paris/Bastille/20;20 boulevard de la Bastille 75012 PARIS;48.84837;2.367915;NORMALE;1.0;T3;0.310585868047
296;75112-08;Paris/Diderot/24;24 boulevard Diderot 75012 PARIS;48.8458586;2.3748769;NORMALE;1.0;T3;0.440931532257
297;75112-09;Paris/Crozatier/33;33 rue Crozatier 75012 PARIS;48.8470504;2.3815222;NORMALE;2.0;T3;0.286996654782
298;75112-10;Paris/Bercy/88;88 rue de Bercy 75012 PARIS;48.8382761;2.3816754;NORMALE;2.0;T3;0.218075035774
299;75112-11;Paris/Charenton/97;97 Rue de Charenton 75012 PARIS;48.8476733;2.377312;NORMALE;2.0;T3;0.253925184782
300;75112-12;Paris/Villiot/20;20 Rue Villiot 75012 PARIS;48.841876;2.375976;NORMALE;1.0;T3;0.311575599883
301;75112-13;Paris/Rapée/46;46 quai de la Rapée 75012 PARIS;48.8419525;2.3728276;NORMALE;2.0;T3;0.297386688946
302;75112-15;Paris/Saint-Antoine/238;238 Rue du Faubourg Saint-Antoine 75012 PARIS;48.8493367;2.3895684;NORMALE;1.0;T3;0.239140786206
303;75112-17;Paris/Henard/3;3 Rue Henard 75012 PARIS;48.84154;2.389211;NORMALE;2.0;T3;0.333108977399
304;75112-18;Paris/Pirogues de Bercy/44;44 Rue des Pirogues de Bercy 75012 PARIS;48.8334137;2.388111;NORMALE;2.0;T3;0.210244130562
305;75112-19;Paris/Diderot/172;172 boulevard Diderot 75012 PARIS;48.8480068;2.3940643;NORMALE;1.0;T3;0.31812187766
306;75112-22;Paris/Saint-Mandé/94;94 avenue de Saint-Mandé 75012 PARIS;48.8444;2.407044;NORMALE;2.0;T3;0.400432848755
307;75112-24;Paris/Fabre d'Églantine/2;2 Rue Fabre d'Églantine 75012 PARIS;48.8455775;2.3953738;NORMALE;1.0;T3;0.443815604297
308;75112-25;Paris/Reuilly/116;116 rue de Reuilly 75012 PARIS;48.840277;2.3946269;NORMALE;1.0;T3;0.232815172358
309;75112-26;Paris/Picpus/7;7 boulevard de Picpus 75012 PARIS;48.8406851;2.400428;NORMALE;2.0;T3;0.43430332823
310;75112-27;Paris/Arnold Netter/10;10 Avenue du Docteur Arnold Netter 75012 PARIS;48.8415951;2.4050137;NORMALE;1.0;T3;0.342624847376
311;75112-28;Paris/Laperrine/15;15 avenue du Général Laperrine 75012 PARIS;48.8345778;2.4076458;NORMALE;2.0;T3;0.390921083969
312;75112-29;Paris/Claude Decaen/26;26 rue Claude Decaen 75012 PARIS;48.8351899;2.4002905;NORMALE;2.0;T3;0.22470174721
313;75112-30;Paris/Charolais/2;2 rue du Charolais 75012 PARIS;48.839191;2.3878529;NORMALE;2.0;T3;0.437490858529
314;75112-31;Paris/Charenton/251;251 rue de Charenton 75012 PARIS;48.8364094;2.3922556;NORMALE;1.0;T3;0.313868867909
315;75112-33;Paris/Porte de Charenton/2;2 avenue de la Porte de Charenton 75012 PARIS;48.8311;2.398697;NORMALE;2.0;T3;0.231874272738
316;75112-34;Paris/Picpus/122;122 ter Rue de Picpus 75012 PARIS;48.8373149;2.4022445;NORMALE;2.0;T3;0.365796834441
317;75112-35;Paris/Émile Laurent/1;1 avenue Émile Laurent 75012 PARIS;48.84071;2.409631;NORMALE;2.0;T3;0.379529434147
318;75112-36;Paris/Nation/26;26 Place de la Nation 75012 PARIS;48.84756;2.397014;NORMALE;2.0;T3;0.303819927389
319;75112-37;Paris/Bercy/5;5 boulevard de Bercy 75112 PARIS;48.8403578;2.378739;NORMALE;2.0;T3;0.217205602595
320;75113-01;Paris/Bobillot/16;16 rue Bobillot 75013 PARIS;48.8295778;2.3537665;NORMALE;2.0;T3;0.269477333851
321;75113-02;Paris/Arago/52;52 boulevard Arago 75013 PARIS;48.8351639;2.3446053;NORMALE;1.0;T3;0.364709116449
322;75113-03;Paris/Paulin Enfert/6;6 rue Paulin Enfert 75013 PARIS;48.8186561;2.3623864;NORMALE;2.0;T3;0.325572940468
323;75113-05;Paris/Auguste Blanqui/120;120 boulevard Auguste Blanqui 75013 PARIS;48.83164;2.342243;NORMALE;2.0;T3;0.22558842771
324;75113-06;Paris/Rungis/2;2 Rue de Rungis 75013 PARIS;48.82195;2.345853;NORMALE;2.0;T3;0.273775794978
325;75113-07;Paris/Croulebarbe/1;1 rue Croulebarbe 75013 PARIS;48.8345242;2.353056;NORMALE;2.0;T3;0.321582912593
326;75113-08;Paris/Tolbiac/245;245 rue de Tolbiac 75013 PARIS;48.8262319;2.3424498;NORMALE;2.0;T3;0.273435496087
327;75113-09;Paris/Charles Moureu/42;42 rue Charles Moureu 75013 PARIS;48.82847;2.361255;NORMALE;2.0;T3;0.372713115277
328;75113-10;Paris/Vulpian/24;24 Rue Vulpian 75013 PARIS;48.8310493;2.3460584;NORMALE;2.0;T3;0.392302233497
329;75113-12;Paris/Gouthière/12;12 Rue Gouthière 75013 PARIS;48.8204223;2.3512076;NORMALE;2.0;T3;0.22179077153
330;75113-13;Paris/Nationale/77;77 Rue Nationale 75013 PARIS;48.8268565;2.3665764;NORMALE;1.0;T3;0.401955275931
331;75113-16;Paris/Tolbiac/189;189 Rue de Tolbiac 75013 PARIS;48.8257617;2.3512073;NORMALE;1.0;T3;0.284816883869
332;75113-17;Paris/Tolbiac/145;145 rue de Tolbiac 75013 PARIS;48.8260824;2.3580488;NORMALE;2.0;T3;0.34013697882
333;75113-18;Paris/Caillaux/24;24 rue Caillaux 75013 PARIS;48.82223;2.358905;NORMALE;2.0;T3;0.20222750595
334;75113-20;Paris/Ivry/3;3 avenue d'Ivry 75013 PARIS;48.82175;2.36868;NORMALE;2.0;T3;0.235567651376
335;75113-21;Paris/Ivry/58;58 Avenue D'Ivry 75013 PARIS;48.824068;2.364308;NORMALE;1.0;T3;0.3111588723
336;75113-22;Paris/Tolbiac/41;41 rue de Tolbiac 75013 PARIS;48.8279725;2.3721949;NORMALE;2.0;T3;0.447167495176
337;75113-23;Paris/Eugène Oudiné/51;51 Rue Eugène Oudiné 75013 PARIS;48.8250327;2.3725162;NORMALE;2.0;T3;0.41002434914
338;75113-25;Paris/Vincent Auriol/143;143 boulevard Vincent Auriol 75013 PARIS;48.8328237;2.3624101;NORMALE;1.0;T3;0.448322306131
339;75113-26;Paris/Hôpital/157;157 Boulevard de L'Hôpital 75013 PARIS;48.8332654;2.3568808;NORMALE;2.0;T3;0.245263163373
340;75113-27;Paris/Jeanne D'Arc/157;157 rue Jeanne D'Arc 75013 PARIS;48.8365583;2.3592348;NORMALE;1.0;T3;0.236250728932
341;75113-28;Paris/Vincent Auriol/81;81 Boulevard Vincent Auriol 75013 PARIS;48.8344789;2.3672062;NORMALE;2.0;T3;0.277351645361
342;75113-29;Paris/Hôpital/47;47 boulevard de l'Hôpital 75013 PARIS;48.84019;2.362478;NORMALE;1.0;T3;0.436717746427
343;75113-31;Paris/Chevaleret/131;131 rue du Chevaleret 75013 PARIS;48.83186;2.372548;NORMALE;2.0;T3;0.340957443564
344;75113-32;Paris/Chevaleret/79;79 rue du Chevaleret 75013 PARIS;48.82881;2.376281;NORMALE;1.0;T3;0.440722611727
345;75113-34;Paris/Françoise Dolto/1;1 rue Françoise Dolto 75013 PARIS;48.82934;2.382635;NORMALE;1.0;T3;0.209001957522
346;75113-35;Paris/Leray/10;10 rue du Docteur Leray 75013 PARIS;48.82325;2.354296;NORMALE;1.0;T3;0.386895504156
347;75113-36;Paris/Choisy/188;188 Avenue de Choisy 75013 PARIS;48.8303916;2.356917;NORMALE;2.0;T3;0.358011256475
348;75113-37;Paris/Frigos/24;24 rue des Frigos 75013 PARIS;48.83171;2.379246;NORMALE;2.0;T3;0.447976235149
349;75113-38;Paris/Darmesteter/12;12 rue Darmesteter 75013 PARIS;48.8231521;2.3753988;NORMALE;2.0;T3;0.42511064724
